Message Index,Timestamp,Role,Content
0,22/11/2024 04:03:04.630838 PM,user,HMW-28100-28L Digital Grill Microwave Oven price?
1,22/11/2024 04:03:04.630861 PM,assistant,"The current price for the Haier  HMW-28100-28L Digital Grill Microwave Oven  Digital Grill Microwave Oven is Rs. 33,999. However, there is currently a special offer on, bringing the price down to Rs. [discounted price]. Would you like to proceed with the purchase?"
2,22/11/2024 04:03:04.630883 PM,user,HMW-23200-23L Digital Microwave Oven  price?
3,22/11/2024 04:03:04.630896 PM,assistant,"The current price for the Haier  HMW-23200-23L Digital Microwave Oven  Digital Microwave Oven is Rs. 30,449. Is there anything else you would like to inquire about?"
Q,22/11/2024 04:03:04.630913 PM,user,HMW-20DGS-20L Digital Grill Microwave Oven  price?
R,22/11/2024 04:03:04.630928 PM,assistant,"The current price for the Haier   HMW-20DGS-20L Digital Grill Microwave Oven  Digital Grill Microwave Oven  Digital Grill Microwave Oven is Rs. 23,899. Would you like any additional assistance?"
0,22/11/2024 04:03:12.609873 PM,user,HMW-28100-28L Digital Grill Microwave Oven price?
1,22/11/2024 04:03:12.609898 PM,assistant,"The current price for the Haier  HMW-28100-28L Digital Grill Microwave Oven  Digital Grill Microwave Oven is Rs. 33,999. However, there is currently a special offer on, bringing the price down to Rs. [discounted price]. Would you like to proceed with the purchase?"
2,22/11/2024 04:03:12.609916 PM,user,HMW-23200-23L Digital Microwave Oven  price?
3,22/11/2024 04:03:12.609928 PM,assistant,"The current price for the Haier  HMW-23200-23L Digital Microwave Oven  Digital Microwave Oven is Rs. 30,449. Is there anything else you would like to inquire about?"
4,22/11/2024 04:03:12.609942 PM,user,HMW-20DGS-20L Digital Grill Microwave Oven  price?
5,22/11/2024 04:03:12.609953 PM,assistant,"The current price for the Haier   HMW-20DGS-20L Digital Grill Microwave Oven  Digital Grill Microwave Oven  Digital Grill Microwave Oven is Rs. 23,899. Would you like any additional assistance?"
Q,22/11/2024 04:03:12.609967 PM,user,hello buddy how are you
R,22/11/2024 04:03:12.609979 PM,assistant,Hello 👋! I'm here to assist you with any queries related to Haier products. How can I help you today?
0,22/11/2024 04:03:22.194990 PM,user,HMW-28100-28L Digital Grill Microwave Oven price?
