Message Index,Timestamp,Role,Content
0,22/11/2024 04:08:06.260517 PM,assistant,"The current price for the Haier 40"" K66 Smart Android Series LED (H40K66FG) is Rs. 71,800. Would you like to explore other Haier models?"
1,22/11/2024 04:08:06.260627 PM,user,Haier Double Tub Washing Machine (HWM80-100) price?
2,22/11/2024 04:08:06.260679 PM,assistant,"The current price for the Haier Double Tub Washing Machine (Haier Double Tub Washing Machine (HWM80-100SR)) is Rs. 24,501. Do you require any additional assistance?"
3,22/11/2024 04:08:06.260728 PM,user,Haier Double Tub Washing Machine (HWM80-100)  HWM80-100 - 08KG price?
4,22/11/2024 04:08:06.260771 PM,assistant,"I apologize for any confusion, but we currently do not offer that specific model. However, we do have the Haier Single Tub Washing Machine (HWM80-35) at Rs. 19,999. Would you be interested in learning more about that model?"
5,22/11/2024 04:08:06.260822 PM,user,Candy - C55K7UG - 55 Inch Android Smart LED TV price?
6,22/11/2024 04:08:06.260864 PM,assistant,"The current price for the Candy - Candy - C55K7UG - 55 Inch Android Smart LED TV - 55 Inch Android Smart LED TV is Rs. 110,899. Is there anything else you would like to ask about?"
7,22/11/2024 04:08:06.260896 PM,user,HRF-622IBS - 22CFT - Side by Side Digital Inverter Refrigerator /black price?
8,22/11/2024 04:08:06.260908 PM,assistant,"The current price for the HRF-622IBG - 22CFT - Side by Side Digital Inverter Refrigerator - 22CFT - Side by Side Digital Inverter Refrigerator /black is Rs. 289,999. Would you like to make a purchase now?"
9,22/11/2024 04:08:06.260921 PM,user,HW90-BP14959S8 - 9 kg Fully Automatic Front Load Washing Machine/grey price?
10,22/11/2024 04:08:06.260934 PM,assistant,"The current price for the HW90-BP14959S8 - 9 kg Fully Automatic Front Load Washing Machine - 9 kg Fully Automatic Front Load Washing Machine - grey is Rs. 169,999. How can I assist you further today?"
11,22/11/2024 04:08:06.260951 PM,user,Haier Built in Microwave Oven (HDL 25UG21) HMN-20MXP5 HDL 25UG21 - Silver price?
