Message Index,Timestamp,Role,Content
0,24/11/2024 11:13:08.212955 PM,user,"Here are some more products I am interested in: Candy - C32K7G - 32 Inch Android Smart LED TV Android TV priced at 44899, Candy - C55K7UG - 55 Inch Android Smart LED TV Certified Android TV priced at 110899, H98S900UX - 98 Inch Google TV 98 Inches priced at 731999, HSU-18LFCM-- Cool Only Inverter Series Air Conditioner White/HSU-18LFCB-USDC - 1.5 Ton priced at 143999. Read it and say OK"
1,24/11/2024 11:13:08.213007 PM,assistant,OK
2,24/11/2024 11:13:08.213027 PM,user,HMW-28100-28L Digital Grill Microwave Oven price?
3,24/11/2024 11:13:08.213042 PM,assistant,"The price for the  HMW-28100-28L Digital Grill Microwave Oven  digital grill microwave oven by Haier is Rs. 33,999. Is there anything else you would like to inquire about?"
4,24/11/2024 11:13:08.213058 PM,user,HMW-23200-23L Digital Microwave Oven  price?
5,24/11/2024 11:13:08.213072 PM,assistant,"The price for the  HMW-23200-23L Digital Microwave Oven  Digital Microwave Oven by Haier is Rs. 30,449. How can I assist you further today?"
6,24/11/2024 11:13:08.213090 PM,user,HMW-20DGS-20L Digital Grill Microwave Oven  price?
7,24/11/2024 11:13:08.213104 PM,assistant,"The price for the   HMW-20DGS-20L Digital Grill Microwave Oven  Digital Grill Microwave Oven  Digital Grill Microwave Oven by Haier is Rs. 23,899. Is there anything else you would like to ask?"
8,24/11/2024 11:13:08.213121 PM,user,hello buddy how are you
9,24/11/2024 11:13:08.213136 PM,assistant,Hello! I'm here to help you with any queries related to Haier products. How may I assist you today?
10,24/11/2024 11:13:08.213151 PM,user,give me the price of haier products
11,24/11/2024 11:13:08.213164 PM,assistant,Of course! Please provide specific product names or models that you're interested in so that we can give you their respective prices.
12,24/11/2024 11:13:08.213180 PM,user,HMW-20DGS-20L Digital Grill Microwave Oven  price?
13,24/11/2024 11:13:08.213194 PM,assistant,"The price for the   HMW-20DGS-20L Digital Grill Microwave Oven  Digital Grill Microwave Oven  Digital Grill Microwave Oven  Digital Grill Microwave Oven by Haier is Rs. 23,899. Would you like information on any other products?"
14,24/11/2024 11:13:08.213210 PM,user,any red color AC
