Message Index,Timestamp,Role,Content
0,25/11/2024 01:27:02.181416 PM,user,"Here are some more products I am interested in:  HMW-20DGS-20L Digital Grill Microwave Oven  HMW-20DGS priced at 23899,  HMW-28100-28L Digital Grill Microwave Oven  HMW-28100 priced at 33999,  HMW-23200-23L Digital Microwave Oven  HMW-23200 priced at 30449,  HMW-20DSS-20L Digital Solo Microwave Oven  HMW-20DSS priced at 20899,  HMW-20DGS-20L Digital Grill Microwave Oven  HMW-20DGS priced at 23899. Read it and say OK"
1,25/11/2024 01:27:02.181443 PM,assistant,OK
2,25/11/2024 01:27:02.181457 PM,user,HMW-28100-28L Digital Grill Microwave Oven price?
3,25/11/2024 01:27:02.181468 PM,assistant,"The current price for the  HMW-28100-28L Digital Grill Microwave Oven  Digital Grill Microwave Oven is Rs. 33,999. Would you like to make a purchase or inquire about any promotions?"
4,25/11/2024 01:27:02.181481 PM,user,HMW-23200-23L Digital Microwave Oven  price?
5,25/11/2024 01:27:02.181491 PM,assistant,"The current price for the   HMW-23200-23L Digital Microwave Oven  Digital Microwave Oven is Rs. 30,449. Is there anything else you would like to know about our microwave ovens?"
6,25/11/2024 01:27:02.181503 PM,user,HMW-20DGS-20L Digital Grill Microwave Oven  price?
7,25/11/2024 01:27:02.181514 PM,assistant,"The current price for the    HMW-20DGS-20L Digital Grill Microwave Oven  Digital Grill Microwave Oven  Digital Grill Microwave Oven is Rs. 23,899. Do you require further assistance?"
Q,25/11/2024 01:27:02.181529 PM,user,HMW-20DGS-20L Digital Grill Microwave Oven  price?
R,25/11/2024 01:27:02.181542 PM,assistant,"The current price for the    HMW-20DGS-20L Digital Grill Microwave Oven  Digital Grill Microwave Oven  Digital Grill Microwave Oven is Rs. 23,899. Do you require further assistance?"
0,25/11/2024 01:27:12.233231 PM,user,"Here are some more products I am interested in: Computer Zone Hk8 Pro Max 2.12 Inch Amoled Screen Smart Watch Ultra 49mm Men Series 8 Nfc Wireless Charging Sports Watch (Orange) Computer Zone Hk8 Pro Max 2.12 Inch Amoled Screen Smart Watch Ultra 49mm Men Series 8 Nfc Wireless Charging Sports Watch 30/200/111111 priced at 1999, HW80-BP12929S3 - 8 kg - Fully Automatic Front Load Washing Machine Grey priced at 154999, HW90-BP14959S8 - 9 kg Fully Automatic Front Load Washing Machine Grey priced at 169999, Haier Front Load 8 KG Washing Machine HW80-BP12929S3 8KG - HW80-BP12929S3 priced at 179900. Read it and say OK"
1,25/11/2024 01:27:12.233265 PM,assistant,OK
2,25/11/2024 01:27:12.233280 PM,user,HMW-28100-28L Digital Grill Microwave Oven price?
3,25/11/2024 01:27:12.233293 PM,assistant,"The current price for the  HMW-28100-28L Digital Grill Microwave Oven  Digital Grill Microwave Oven is Rs. 33,999. Would you like to make a purchase or inquire about any promotions?"
4,25/11/2024 01:27:12.233306 PM,user,HMW-23200-23L Digital Microwave Oven  price?
5,25/11/2024 01:27:12.233317 PM,assistant,"The current price for the   HMW-23200-23L Digital Microwave Oven  Digital Microwave Oven is Rs. 30,449. Is there anything else you would like to know about our microwave ovens?"
6,25/11/2024 01:27:12.233329 PM,user,HMW-20DGS-20L Digital Grill Microwave Oven  price?
7,25/11/2024 01:27:12.233340 PM,assistant,"The current price for the    HMW-20DGS-20L Digital Grill Microwave Oven  Digital Grill Microwave Oven  Digital Grill Microwave Oven is Rs. 23,899. Do you require further assistance?"
8,25/11/2024 01:27:12.233351 PM,user,hello buddy how are you
9,25/11/2024 01:27:12.233361 PM,assistant,Hello! How can I assist you today? Please let me know what specific product you're looking for help with.
Q,25/11/2024 01:27:12.233373 PM,user,hello buddy how are you
