Message Index,Timestamp,Role,Content
0,14/11/2024 05:26:04.815876 PM,user,"Here are some products I am interested in: Haier Hand Wash Series Washing Machine (HWM-1708) HWM80 1708Y - 8KG priced at 70900, Haier Double Tub Washing Machine (HWM80-100SR) HWM80-100SR - 08KG priced at 24501, Haier Double Tub Washing Machine (HWM80-100) HWM80-100 - 08KG priced at 25532. Read it and say OK"
1,14/11/2024 05:26:04.815902 PM,assistant,OK
2,14/11/2024 05:26:04.815914 PM,user,"Here are some more products I am interested in: Haier 622 SBS Series Refrigerator (HRF-622ICG/IBG/IBS) 622ICG - Chocolate Glass priced at 309900, Haier T-Door SBS Series Refrigerator (HRF-578TBG/TBP/678TGG) HRF 578TBP - Black Metal priced at 329900, Haier 748KG SBS Series Refrigerator (HRF-748KG) Black Glass priced at 196900. Read it and say OK"
3,14/11/2024 05:26:04.815930 PM,assistant,OK
4,14/11/2024 05:26:04.815941 PM,user,"Here are some more products I am interested in: Haier Marvel Inverter Series Air Conditioner (HSU-12/18 HFMN/F/AD/AE/DS/CE/CC-WUSDC(W)) White/HSU 12HFMN/F/AD/AE/DS/CE/CC-WUSDC - 1 Ton priced at 129351, Haier Turbo Cool Series Air Conditioner (HSU-24LTC/L) HSU-24LTC/L - 2 Ton priced at 202000, Haier Marvel Inverter Series Air Conditioner (HSU-12/18HFMCC) HSU-12HFMCC - 1.0 Ton priced at 129351, Haier Marvel Inverter Series Air Conditioner (HSU-12/18 HFM/N/F/AC/AD/AE/DG/DS/CE/CC-WUSDC(W)) White/HSU 12HFM - 1 Ton priced at 134000. Read it and say OK"
5,14/11/2024 05:26:04.815958 PM,assistant,OK
6,14/11/2024 05:26:04.815969 PM,user,"Here are some more products I am interested in: Haier Duo Golden Series Washing Machine (HWD120-B1558) HWD120 B1558 - 12 Kg priced at 402711, HWM120-35FF - 12KG Single Tub Washer Grey priced at 25499, Haier Double Tub Washing Machine (HWM80-000) HWM80-000 - 08KG priced at 23661, Haier Double Tub Washing Machine (HWM80-100) HWM80-100 - 08KG priced at 25532, HWM150-1678ES8 -  Fully Automatic Top Load Washing Machine Black priced at 115999. Read it and say OK"
7,14/11/2024 05:26:04.815985 PM,user,I need a fridge
8,14/11/2024 05:26:04.815995 PM,assistant,Sure! We have several options available. Could you please specify your requirements or preferences?
9,14/11/2024 05:26:04.816007 PM,user,Any you have
